estado;ibgeID;competencia;Codigo;Descrição;Existente;Sus;NaoSus
31;311830;202003;43;OBSTETRICIA CLINICA;12;11;1
31;311830;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;311830;202003;45;PEDIATRIA CLINICA;43;35;8
31;311860;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;311860;202003;02;CARDIOLOGIA;8;0;8
31;311860;202003;03;CIRURGIA GERAL;81;30;51
31;311860;202003;04;ENDOCRINOLOGIA;2;0;2
31;311860;202003;05;GASTROENTEROLOGIA;2;1;1
31;311860;202003;06;GINECOLOGIA;12;6;6
31;311860;202003;08;NEFROLOGIAUROLOGIA;6;1;5
31;311860;202003;11;OFTALMOLOGIA;2;0;2
31;311860;202003;12;ONCOLOGIA;11;0;11
31;311860;202003;13;ORTOPEDIATRAUMATOLOGIA;20;3;17
31;311860;202003;14;OTORRINOLARINGOLOGIA;4;0;4
31;311860;202003;15;PLASTICA;1;0;1
31;311860;202003;16;TORACICA;3;1;2
31;311860;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;311860;202003;32;CARDIOLOGIA;9;0;9
31;311860;202003;33;CLINICA GERAL;207;150;57
31;311860;202003;35;DERMATOLOGIA;3;0;3
31;311860;202003;36;GERIATRIA;2;0;2
31;311860;202003;40;NEFROUROLOGIA;6;1;5
31;311860;202003;41;NEONATOLOGIA;6;6;0
31;311860;202003;42;NEUROLOGIA;4;0;4
31;311860;202003;46;PNEUMOLOGIA;4;0;4
31;311860;202003;87;SAUDE MENTAL;8;8;0
31;311860;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;311860;202003;51;UTI II ADULTO - COVID-19;17;0;17
31;311860;202003;66;UNIDADE ISOLAMENTO;5;3;2
31;311860;202003;75;UTI ADULTO - TIPO II;55;37;18
31;311860;202003;78;UTI PEDIATRICA - TIPO II;10;10;0
31;311860;202003;81;UTI NEONATAL - TIPO II;20;20;0
31;311860;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;22;20;2
31;311860;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;10;9;1
31;311860;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;1;0;1
31;311860;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;311860;202003;10;OBSTETRICIA CIRURGICA;20;8;12
31;311860;202003;43;OBSTETRICIA CLINICA;33;31;2
31;311860;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;311860;202003;45;PEDIATRIA CLINICA;35;33;2
31;311860;202003;68;PEDIATRIA CIRURGICA;6;5;1
31;311860;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;311860;202003;34;CRONICOS;26;25;1
31;311860;202003;84;ACOLHIMENTO NOTURNO;5;5;0
31;311860;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;311860;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;34;25;9
31;311930;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;311930;202003;03;CIRURGIA GERAL;6;6;0
31;311930;202003;06;GINECOLOGIA;3;3;0
31;311930;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;311930;202003;32;CARDIOLOGIA;2;2;0
31;311930;202003;33;CLINICA GERAL;9;9;0
31;311930;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;311930;202003;10;OBSTETRICIA CIRURGICA;5;5;0
31;311930;202003;43;OBSTETRICIA CLINICA;2;2;0
31;311930;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;311930;202003;45;PEDIATRIA CLINICA;4;4;0
31;311940;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;311940;202003;01;BUCO MAXILO FACIAL;1;0;1
31;311940;202003;03;CIRURGIA GERAL;12;7;5
31;311940;202003;05;GASTROENTEROLOGIA;1;0;1
31;311940;202003;06;GINECOLOGIA;1;0;1
31;311940;202003;09;NEUROCIRURGIA;1;0;1
31;311940;202003;12;ONCOLOGIA;1;0;1
31;311940;202003;13;ORTOPEDIATRAUMATOLOGIA;4;0;4
31;311940;202003;14;OTORRINOLARINGOLOGIA;2;0;2
31;311940;202003;15;PLASTICA;4;0;4
31;311940;202003;16;TORACICA;2;0;2
31;311940;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;311940;202003;32;CARDIOLOGIA;2;0;2
31;311940;202003;33;CLINICA GERAL;43;37;6
31;311940;202003;36;GERIATRIA;2;0;2
31;311940;202003;38;HEMATOLOGIA;2;0;2
31;311940;202003;40;NEFROUROLOGIA;2;0;2
31;311940;202003;41;NEONATOLOGIA;1;0;1
31;311940;202003;42;NEUROLOGIA;2;0;2
31;311940;202003;44;ONCOLOGIA;1;0;1
31;311940;202003;46;PNEUMOLOGIA;3;0;3
31;311940;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;311940;202003;66;UNIDADE ISOLAMENTO;3;0;3
31;311940;202003;75;UTI ADULTO - TIPO II;20;10;10
31;311940;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;311940;202003;10;OBSTETRICIA CIRURGICA;3;0;3
31;311940;202003;43;OBSTETRICIA CLINICA;1;0;1
31;311940;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;311940;202003;45;PEDIATRIA CLINICA;6;4;2
31;311940;202003;68;PEDIATRIA CIRURGICA;2;0;2
31;311940;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;311940;202003;34;CRONICOS;2;0;2
31;311940;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;311940;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;2;10
31;312090;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312090;202003;03;CIRURGIA GERAL;53;29;24
31;312090;202003;12;ONCOLOGIA;6;4;2
31;312090;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312090;202003;33;CLINICA GERAL;77;51;26
31;312090;202003;41;NEONATOLOGIA;5;3;2
31;312090;202003;44;ONCOLOGIA;6;4;2
31;312090;202003;87;SAUDE MENTAL;5;5;0
31;312090;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312090;202003;75;UTI ADULTO - TIPO II;20;20;0
31;312090;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312090;202003;10;OBSTETRICIA CIRURGICA;14;8;6
31;312090;202003;43;OBSTETRICIA CLINICA;4;2;2
31;312090;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312090;202003;45;PEDIATRIA CLINICA;5;3;2
31;312230;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312230;202003;01;BUCO MAXILO FACIAL;14;6;8
31;312230;202003;02;CARDIOLOGIA;26;6;20
31;312230;202003;03;CIRURGIA GERAL;49;15;34
31;312230;202003;05;GASTROENTEROLOGIA;1;0;1
31;312230;202003;06;GINECOLOGIA;14;8;6
31;312230;202003;08;NEFROLOGIAUROLOGIA;7;3;4
31;312230;202003;09;NEUROCIRURGIA;14;3;11
31;312230;202003;11;OFTALMOLOGIA;4;1;3
31;312230;202003;12;ONCOLOGIA;19;10;9
31;312230;202003;13;ORTOPEDIATRAUMATOLOGIA;41;10;31
31;312230;202003;14;OTORRINOLARINGOLOGIA;7;1;6
31;312230;202003;15;PLASTICA;6;1;5
31;312230;202003;16;TORACICA;7;1;6
31;312230;202003;67;TRANSPLANTE;3;2;1
31;312230;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312230;202003;31;AIDS;1;0;1
31;312230;202003;32;CARDIOLOGIA;33;13;20
31;312230;202003;33;CLINICA GERAL;80;25;55
31;312230;202003;36;GERIATRIA;2;0;2
31;312230;202003;37;HANSENOLOGIA;1;0;1
31;312230;202003;38;HEMATOLOGIA;5;3;2
31;312230;202003;40;NEFROUROLOGIA;17;10;7
31;312230;202003;41;NEONATOLOGIA;6;3;3
31;312230;202003;42;NEUROLOGIA;29;15;14
31;312230;202003;44;ONCOLOGIA;26;15;11
31;312230;202003;46;PNEUMOLOGIA;8;4;4
31;312230;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312230;202003;74;UTI ADULTO - TIPO I;17;4;13
31;312230;202003;75;UTI ADULTO - TIPO II;39;30;9
31;312230;202003;76;UTI ADULTO - TIPO III;20;0;20
31;312230;202003;78;UTI PEDIATRICA - TIPO II;2;2;0
31;312230;202003;79;UTI PEDIATRICA - TIPO III;2;0;2
31;312230;202003;81;UTI NEONATAL - TIPO II;8;6;2
31;312230;202003;82;UTI NEONATAL - TIPO III;8;0;8
31;312230;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312230;202003;10;OBSTETRICIA CIRURGICA;39;12;27
31;312230;202003;43;OBSTETRICIA CLINICA;8;2;6
31;312230;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312230;202003;45;PEDIATRIA CLINICA;40;9;31
31;312230;202003;68;PEDIATRIA CIRURGICA;9;3;6
31;312230;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;312230;202003;34;CRONICOS;4;0;4
31;312230;202003;47;PSIQUIATRIA;113;0;113
31;312230;202003;48;REABILITACAO;1;0;1
31;312230;202003;49;PNEUMOLOGIA SANITARIA;1;0;1
31;312230;202003;84;ACOLHIMENTO NOTURNO;14;14;0
31;312230;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;312230;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;6;4;2
31;312410;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312410;202003;03;CIRURGIA GERAL;3;3;0
31;312410;202003;06;GINECOLOGIA;3;3;0
31;312410;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312410;202003;33;CLINICA GERAL;18;18;0
31;312410;202003;87;SAUDE MENTAL;2;0;2
31;312410;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312410;202003;66;UNIDADE ISOLAMENTO;1;1;0
31;312410;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312410;202003;10;OBSTETRICIA CIRURGICA;2;2;0
31;312410;202003;43;OBSTETRICIA CLINICA;5;5;0
31;312410;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312410;202003;45;PEDIATRIA CLINICA;6;6;0
31;312410;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;312410;202003;48;REABILITACAO;1;0;1
31;312420;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312420;202003;03;CIRURGIA GERAL;5;5;0
31;312420;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312420;202003;33;CLINICA GERAL;33;28;5
31;312420;202003;87;SAUDE MENTAL;1;1;0
31;312420;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312420;202003;10;OBSTETRICIA CIRURGICA;2;2;0
31;312420;202003;43;OBSTETRICIA CLINICA;2;2;0
31;312420;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312420;202003;45;PEDIATRIA CLINICA;4;4;0
31;312430;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312430;202003;03;CIRURGIA GERAL;4;4;0
31;312430;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312430;202003;33;CLINICA GERAL;12;12;0
31;312430;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312430;202003;43;OBSTETRICIA CLINICA;8;8;0
31;312430;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312430;202003;45;PEDIATRIA CLINICA;6;6;0
31;312510;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312510;202003;03;CIRURGIA GERAL;3;1;2
31;312510;202003;05;GASTROENTEROLOGIA;1;1;0
31;312510;202003;06;GINECOLOGIA;2;1;1
31;312510;202003;08;NEFROLOGIAUROLOGIA;1;1;0
31;312510;202003;11;OFTALMOLOGIA;1;1;0
31;312510;202003;13;ORTOPEDIATRAUMATOLOGIA;2;1;1
31;312510;202003;14;OTORRINOLARINGOLOGIA;1;1;0
31;312510;202003;15;PLASTICA;1;1;0
31;312510;202003;16;TORACICA;1;1;0
31;312510;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312510;202003;31;AIDS;1;1;0
31;312510;202003;32;CARDIOLOGIA;2;2;0
31;312510;202003;33;CLINICA GERAL;3;3;0
31;312510;202003;35;DERMATOLOGIA;1;1;0
31;312510;202003;36;GERIATRIA;1;1;0
31;312510;202003;40;NEFROUROLOGIA;1;1;0
31;312510;202003;42;NEUROLOGIA;1;1;0
31;312510;202003;44;ONCOLOGIA;1;1;0
31;312510;202003;46;PNEUMOLOGIA;2;2;0
31;312510;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312510;202003;66;UNIDADE ISOLAMENTO;1;1;0
31;312510;202003;75;UTI ADULTO - TIPO II;10;9;1
31;312510;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312510;202003;10;OBSTETRICIA CIRURGICA;3;3;0
31;312510;202003;43;OBSTETRICIA CLINICA;3;3;0
31;312510;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312510;202003;45;PEDIATRIA CLINICA;2;2;0
31;312510;202003;68;PEDIATRIA CIRURGICA;1;1;0
31;312510;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;312510;202003;34;CRONICOS;1;1;0
31;312510;202003;47;PSIQUIATRIA;1;1;0
31;312510;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;312510;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;1;0
31;312590;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312590;202003;33;CLINICA GERAL;19;18;1
31;312590;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312590;202003;45;PEDIATRIA CLINICA;6;5;1
31;312610;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312610;202003;03;CIRURGIA GERAL;19;12;7
31;312610;202003;06;GINECOLOGIA;1;0;1
31;312610;202003;08;NEFROLOGIAUROLOGIA;1;0;1
31;312610;202003;13;ORTOPEDIATRAUMATOLOGIA;1;0;1
31;312610;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312610;202003;32;CARDIOLOGIA;1;0;1
31;312610;202003;33;CLINICA GERAL;41;34;7
31;312610;202003;44;ONCOLOGIA;1;0;1
31;312610;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312610;202003;75;UTI ADULTO - TIPO II;17;17;0
31;312610;202003;78;UTI PEDIATRICA - TIPO II;1;1;0
31;312610;202003;81;UTI NEONATAL - TIPO II;18;10;8
31;312610;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312610;202003;10;OBSTETRICIA CIRURGICA;9;4;5
31;312610;202003;43;OBSTETRICIA CLINICA;10;8;2
31;312610;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312610;202003;45;PEDIATRIA CLINICA;6;3;3
31;312610;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;312610;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;5;0;5
31;312710;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312710;202003;03;CIRURGIA GERAL;16;7;9
31;312710;202003;06;GINECOLOGIA;2;2;0
31;312710;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312710;202003;33;CLINICA GERAL;28;13;15
31;312710;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312710;202003;10;OBSTETRICIA CIRURGICA;7;2;5
31;312710;202003;43;OBSTETRICIA CLINICA;11;10;1
31;312710;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312710;202003;45;PEDIATRIA CLINICA;16;7;9
31;312770;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312770;202003;01;BUCO MAXILO FACIAL;1;0;1
31;312770;202003;02;CARDIOLOGIA;6;4;2
31;312770;202003;03;CIRURGIA GERAL;201;112;89
31;312770;202003;04;ENDOCRINOLOGIA;1;0;1
31;312770;202003;05;GASTROENTEROLOGIA;4;0;4
31;312770;202003;06;GINECOLOGIA;1;0;1
31;312770;202003;08;NEFROLOGIAUROLOGIA;2;0;2
31;312770;202003;09;NEUROCIRURGIA;2;0;2
31;312770;202003;11;OFTALMOLOGIA;5;0;5
31;312770;202003;13;ORTOPEDIATRAUMATOLOGIA;26;23;3
31;312770;202003;14;OTORRINOLARINGOLOGIA;2;0;2
31;312770;202003;15;PLASTICA;2;0;2
31;312770;202003;16;TORACICA;1;0;1
31;312770;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312770;202003;32;CARDIOLOGIA;3;2;1
31;312770;202003;33;CLINICA GERAL;158;140;18
31;312770;202003;36;GERIATRIA;1;0;1
31;312770;202003;38;HEMATOLOGIA;1;0;1
31;312770;202003;40;NEFROUROLOGIA;1;0;1
31;312770;202003;42;NEUROLOGIA;1;0;1
31;312770;202003;44;ONCOLOGIA;1;0;1
31;312770;202003;46;PNEUMOLOGIA;1;0;1
31;312770;202003;87;SAUDE MENTAL;10;10;0
31;312770;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312770;202003;66;UNIDADE ISOLAMENTO;7;7;0
31;312770;202003;74;UTI ADULTO - TIPO I;19;0;19
31;312770;202003;75;UTI ADULTO - TIPO II;48;22;26
31;312770;202003;81;UTI NEONATAL - TIPO II;20;20;0
31;312770;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;10;0;10
31;312770;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;5;0;5
31;312770;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;5;5;0
31;312770;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;8;8;0
31;312770;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312770;202003;10;OBSTETRICIA CIRURGICA;27;15;12
31;312770;202003;43;OBSTETRICIA CLINICA;43;42;1
31;312770;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312770;202003;45;PEDIATRIA CLINICA;38;38;0
31;312770;202003;68;PEDIATRIA CIRURGICA;16;10;6
31;312770;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;312770;202003;47;PSIQUIATRIA;10;10;0
31;312770;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;312770;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;19;5;14
31;312830;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312830;202003;03;CIRURGIA GERAL;4;4;0
31;312830;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312830;202003;33;CLINICA GERAL;23;13;10
31;312830;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312830;202003;10;OBSTETRICIA CIRURGICA;6;4;2
31;312830;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312830;202003;45;PEDIATRIA CLINICA;6;6;0
31;312870;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312870;202003;03;CIRURGIA GERAL;27;12;15
31;312870;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312870;202003;33;CLINICA GERAL;35;23;12
31;312870;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312870;202003;75;UTI ADULTO - TIPO II;10;9;1
31;312870;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312870;202003;43;OBSTETRICIA CLINICA;9;6;3
31;312870;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312870;202003;45;PEDIATRIA CLINICA;22;14;8
31;312980;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;312980;202003;03;CIRURGIA GERAL;9;9;0
31;312980;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;312980;202003;33;CLINICA GERAL;30;30;0
31;312980;202003;87;SAUDE MENTAL;2;2;0
31;312980;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;312980;202003;66;UNIDADE ISOLAMENTO;3;3;0
31;312980;202003;75;UTI ADULTO - TIPO II;10;10;0
31;312980;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;6;6;0
31;312980;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;312980;202003;10;OBSTETRICIA CIRURGICA;15;15;0
31;312980;202003;43;OBSTETRICIA CLINICA;3;3;0
31;312980;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;312980;202003;45;PEDIATRIA CLINICA;6;6;0
31;313130;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;313130;202003;03;CIRURGIA GERAL;165;80;85
31;313130;202003;13;ORTOPEDIATRAUMATOLOGIA;5;5;0
31;313130;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;313130;202003;33;CLINICA GERAL;262;183;79
31;313130;202003;87;SAUDE MENTAL;11;11;0
31;313130;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;313130;202003;51;UTI II ADULTO - COVID-19;17;0;17
31;313130;202003;66;UNIDADE ISOLAMENTO;3;3;0
31;313130;202003;75;UTI ADULTO - TIPO II;40;25;15
31;313130;202003;76;UTI ADULTO - TIPO III;10;10;0
31;313130;202003;78;UTI PEDIATRICA - TIPO II;5;3;2
31;313130;202003;81;UTI NEONATAL - TIPO II;5;5;0
31;313130;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;15;10;5
31;313130;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;5;5;0
31;313130;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;6;0;6
31;313130;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;313130;202003;10;OBSTETRICIA CIRURGICA;58;39;19
31;313130;202003;43;OBSTETRICIA CLINICA;2;0;2
31;313130;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;313130;202003;45;PEDIATRIA CLINICA;71;45;26
31;313130;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
31;313130;202003;47;PSIQUIATRIA;2;2;0
31;313130;202003;49;PNEUMOLOGIA SANITARIA;2;2;0
31;313130;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;313130;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;8;2;6
31;313150;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;313150;202003;33;CLINICA GERAL;13;10;3
31;313150;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;313150;202003;43;OBSTETRICIA CLINICA;2;2;0
31;313150;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;313150;202003;45;PEDIATRIA CLINICA;3;3;0
31;313170;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;313170;202003;03;CIRURGIA GERAL;65;45;20
31;313170;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;313170;202003;33;CLINICA GERAL;108;77;31
31;313170;202003;87;SAUDE MENTAL;6;6;0
31;313170;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
31;313170;202003;66;UNIDADE ISOLAMENTO;5;5;0
31;313170;202003;75;UTI ADULTO - TIPO II;30;22;8
31;313170;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;313170;202003;10;OBSTETRICIA CIRURGICA;23;13;10
31;313170;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;313170;202003;45;PEDIATRIA CLINICA;7;7;0
31;313170;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
31;313170;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;0;1
31;313220;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;313220;202003;03;CIRURGIA GERAL;12;12;0
31;313220;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;313220;202003;33;CLINICA GERAL;24;19;5
31;313220;202003;87;SAUDE MENTAL;1;0;1
31;313220;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
31;313220;202003;10;OBSTETRICIA CIRURGICA;5;5;0
31;313220;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
31;313220;202003;45;PEDIATRIA CLINICA;3;3;0
31;313240;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
31;313240;202003;02;CARDIOLOGIA;7;6;1
31;313240;202003;03;CIRURGIA GERAL;28;18;10
31;313240;202003;04;ENDOCRINOLOGIA;2;1;1
31;313240;202003;05;GASTROENTEROLOGIA;2;1;1
31;313240;202003;06;GINECOLOGIA;7;2;5
31;313240;202003;08;NEFROLOGIAUROLOGIA;7;5;2
31;313240;202003;09;NEUROCIRURGIA;3;2;1
31;313240;202003;12;ONCOLOGIA;3;2;1
31;313240;202003;13;ORTOPEDIATRAUMATOLOGIA;9;5;4
31;313240;202003;14;OTORRINOLARINGOLOGIA;5;2;3
31;313240;202003;15;PLASTICA;3;1;2
31;313240;202003;16;TORACICA;2;1;1
31;313240;202003;67;TRANSPLANTE;3;2;1
31;313240;202003;90;QUEIMADO ADULTO;1;1;0
31;313240;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
31;313240;202003;32;CARDIOLOGIA;8;7;1
31;313240;202003;33;CLINICA GERAL;20;13;7
31;313240;202003;36;GERIATRIA;7;5;2
31;313240;202003;38;HEMATOLOGIA;2;1;1
31;313240;202003;40;NEFROUROLOGIA;5;5;0
31;313240;202003;42;NEUROLOGIA;4;4;0
31;313240;202003;44;ONCOLOGIA;3;2;1
31;313240;202003;46;PNEUMOLOGIA;6;4;2
31;313240;202003;88;QUEIMADO ADULTO;1;1;0
